id,truckstop_id,truckstop_name,address,city,state,rack_id,retail_price,latitude,longitude
1860,60783,CIRCLE K #2723324,US-441/US-23/SR-15 & SR-17A/SR-385,Clarkesville,GA,16,3.439,34.6125971,-83.5248933
1861,60787,MARATHON,"I-20, EXIT 11",Lithia Springs,GA,48,2.872,33.7939953,-84.6604899
1862,60788,SPRINT FOODS #722,US-1/SR-4/SR-17 & SR-24,Louisville                              ,GA,85,4.099,33.0015407,-82.4112377
1863,60791,MARATHON #9,"I-475, EXIT 1",Macon,GA,85,3.039,32.825945,-83.659064
1864,60795,CIRCLE K #2745080,US-319/US-129/SR-90/SR-11,Ocilla,GA,10,3.626,31.5943567,-83.2504328
1865,60797,EVANS FOOD MART,SR-20,Rome,GA,193,3.699,34.227093,-85.160742
1866,60804,JET FOOD STORE #4,US-1 & SR-78,Wadley,GA,135,3.416,32.8668223,-82.4040162
1868,60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,565,3.599,42.6464613,-92.4629005
1869,60822,CASEYS #3639,US-18/US-52,Postville,IA,420,3.599,43.0046714,-91.3191004
1870,60829,BARRY TRAVEL PLAZA,"I-72, EXIT 20",Barry,IL,540,3.599,39.6942135,-91.0390246
1871,60833,SPEEDWAY #5400,CR-11 & CR-23,Bloomingdale,IL,290,3.759,41.9575285,-88.0809036
1872,60834,SPEEDWAY #7422,SR-43,Burbank,IL,293,3.619,41.741406,-87.7686078
1873,60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.499,40.7742,-89.75288
1879,60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.249,41.8864687,-88.0201536
1882,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.189,38.7141598,-88.1115884
1888,60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.599,41.8455398,-87.7540199
1890,60871,WENONA BP,"I-39/US-51, EXIT 35 & SR-17",Wenona                                  ,IL,280,3.499,41.0525331,-89.0503587
1891,60881,GAS AND STUFF,"I-64, EXIT 118",Georgetown                              ,IN,415,3.799,38.2945488,-85.975447
1892,60882,SPEEDWAY #6666,US-33,Goshen,IN,465,3.816,41.6246328,-85.9036075
1893,60887,STERNBERG CITGO TRUCK STOP,"I-64, EXIT 57",Jasper                                  ,IN,340,3.759,38.3914228,-86.9308719
1894,60890,JACK FLASH,I-57 EXIT 135,Farina,IL,510,3.099,38.8342128,-88.7722761
1896,60900,7-ELEVEN #40504,"I-80/I=90, MM 56 EB",Rolling Prairie,IN,465,3.999,41.6745495,-86.6160192
1897,60902,SPEEDWAY #6674,"I-80/I-90, EXIT 72 & SR-31",South Bend,IN,465,3.691,41.6833813,-86.2500066
1898,60913,J Mart #1,"HWY 50 E, HWY 83 N",Garden City,KS,525,3.529,37.9716898,-100.8726618
1899,60926,CENEX,US-36 & US-83,Oberlin,KS,525,3.159,39.8306157,-100.534221
1900,60958,NORTH WEST TRUCK STOP,US-90 & SR-3211,Franklin,LA,600,3.399,29.7925517,-91.5006704
1901,60979,TOBACCO PLUS #5,"I-10, EXIT 4 & US-90",Vinton,LA,690,2.999,30.197435,-93.58208
1903,60989,Blandford Service Plaza Westbound,"I-90, EXIT MM29",Blandford,MA,215,3.919,42.1806065,-72.9279125
1904,60993,GULF #5165,"I-90, EXIT 12",Framingham,MA,34,4.066,42.2773177,-71.4165905
1905,60997,GULF OIL #5035,I-90 MM 66.7,Ludlow,MA,215,3.914,42.1589979,-72.4803259
1906,60998,GULF OIL #5030,"I-90, EXIT 7",Ludlow,MA,215,3.909,42.1589979,-72.4803259
1907,61004,Applegreen,SR-15,Sturbridge,MA,215,3.999,42.071149,-72.09863
1908,61006,GULF OIL LP #5155,"I-90, EXIT 11",Westborough                             ,MA,215,3.909,42.2694308,-71.6129907
1910,61021,WESTOVER GOOSE CREEK,US-13 & SR-673,Westover                                ,MD,194,3.259,38.12401,-75.70632
1911,61028,MARATHON,"US-10, EXIT 137",Bay City,MI,260,3.259,43.5962107,-83.8881711
1913,61030,HAGGERTY JOY MOBIL,I-275,Canton                                  ,MI,325,3.699,42.3235471,-83.4385428
1914,61032,MARATHON,US-10/US-127,Clare,MI,260,3.289,43.833041,-84.750938
1916,61034,MOTOR CITY TRUCK STOP,"I-75, EXIT 43",Detroit                                 ,MI,325,3.499,42.3315509,-83.0466403
1917,61037,HEARTLAND MOBIL,US-23,Fenton,MI,342,3.849,42.8221052,-83.7281991
1918,61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.399,42.9897333,-83.6335032
1922,61042,CITGO,"US-131, EXIT 44",Kalamazoo,MI,465,3.499,42.373422,-85.655494
1923,61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.499,45.9264949,-86.9531191
1927,61063,PS Food Mart,I-69 EXIT 25,Tekonsha,MI,431,3.589,42.0933791,-84.9858051
1929,61076,Holiday StationStore #2746408,"I-35, EXIT 129",Forest Lake,MN,448,3.399,45.279106,-92.9851629
1930,61080,CO-OP SERVICE,US-10 & CR-67,New York Mills,MN,250,3.499,46.5180469,-95.3763155
1932,61093,CIRCLE K #2746501,"I-90, EXIT 45 & SR-60",Worthington,MN,432,3.142,43.6205056,-95.5956434
1933,61099,LOVES TRAVEL STOP #488,"I-55, EXIT 157 & SR-32",Bloomsdale,MO,540,3.382,38.0094981,-90.2178964
1937,61111,Caseys #4540,"I-35, EXIT 40 & SR-116",Lathrop,MO,400,3.076,39.5483015,-94.3290727
1938,61115,BREAK TIME #3071,US-24 & US-63,Moberly,MO,310,3.469,39.4596817,-92.4348757
1939,61118,MIDWEST PETROLEUM #21,"I-55, EXIT 129",Perryville,MO,275,2.991,37.7275127,-89.8645455
1940,61145,TEXACO,US-49 & US-98,Hattiesburg,MS,620,3.199,31.2612672,-89.282838
1941,61146,STUCKEYS EXPRESS #619,"I-59, EXIT 113 & SR-528",Heidelberg                              ,MS,620,3.499,31.8868224,-88.9839419
1942,61149,CEFCO #501,US-45,Lauderdale,MS,705,2.899,32.529863,-88.5122939
1943,61168,Blue Sky #717,US-72 & SR-15,Walnut,MS,435,3.099,34.9518965,-88.905494
1944,61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,620,3.499,30.8470106,-89.152027
1945,61176,TOWN PUMP FOOD STORE #8947,US-2,Chinook,MT,815,3.629,48.5960476,-109.2467766
1946,61182,TOWN PUMP FOOD STORE #3000,US-87,Lewistown,MT,815,3.599,47.0556223,-109.4434968
1948,61195,MINUTEMAN FOOD MART #06,SR-24,Clinton,NC,245,3.649,34.9979453,-78.3233325
1949,61205,SPEEDWAY #6961,"I-40, EXIT 303",Garner,NC,177,2.921,35.7112642,-78.6141709
1950,61210,SHEETZ #548,US-29,Greensboro,NC,65,2.859,36.0126164,-79.8371687
1951,61254,7-ELEVEN #36075,"I-77, EXIT 65 & SR-901",Union Grove,NC,46,2.859,35.66516,-76.6091
1952,61266,CENEX CONVENIENCE STORE,US-2 & SR-19,Devils Lake,ND,355,3.249,48.112779,-98.86512
1953,61269,FLYING J #489,"I-29, EXIT 138",Grand Forks,ND,341,3.616,47.9252104,-97.0306325
1954,61271,MARATHON,"I-94, EXIT 292",Valley City,ND,341,3.499,46.923313,-98.003155
1955,61291,FLEMING OIL FOOD MART,ST 9,West Chesterfield,NH,12,3.899,42.8963992,-72.5232818
1956,61292,ENRITE,"I-95, EXIT 14A",Jersey City,NJ,115,3.349,40.7215682,-74.047455
1958,61304,A Plus MOLLY PITCHER PLAZA #7011,MILE POST 71.7 NJ TURNPIKE SO,Cranbury,NJ,115,3.909,40.026627,-74.818028
1959,61305,BP,US-130,Cranbury,NJ,150,3.146,40.3230328,-74.5075244
1960,61308,CARLSTADT VALERO,SR-120,Carlstadt,NJ,115,3.199,40.8403778,-74.0906974
1961,61312,BLUE STAR,US-202 & SR-31,Flemington                              ,NJ,115,3.399,40.5031655,-74.8527029
1962,61326,SUNOCO JAMES F COOPER PLAZA- #7008,MILEPOST 39 NJ TURNPIKE N,Mount Laurel,NJ,150,3.959,39.9562259,-74.920709
1963,61328,KW RASTALL OIL,US-130,North Brunswick,NJ,115,3.199,40.4527398,-74.4590098
1964,61333,46 GAS AND TRUCK STOP,US-46,Palisades Park,NJ,115,3.236,40.8414785,-73.9973052
1965,61337,SUNOCO- JOHN FENWICK PLAZA #7006,"NJTP, MM 5",Penns Grove,NJ,150,3.909,39.7295581,-75.4679734
1966,61339,FUEL ONE,"I-78, EXIT 3 & US-22",Phillipsburg,NJ,79,3.359,40.690244,-75.18391
1968,61357,KENT KWIK #501,US-70 & US-54,Alamogordo,NM,593,2.982,32.863653,-105.969145
1969,61364,HUNTINGTON BROADWAY CONOCO,US-64 BUS,Farmington,NM,614,3.799,36.708224,-108.131094
1970,61409,104 STORE,SR-370/SR-104,Red Creek                               ,NY,220,3.799,43.231665,-76.7307154
1971,61410,KWIK FILL #58,ST 15,Rochester                               ,NY,190,3.969,43.157285,-77.615214
1973,61421,7-ELEVEN #40294,"I-80 WB, EXIT 139",Amherst,OH,249,3.532,41.401243,-82.222246
1974,61430,7-ELEVEN #40303,"I-90, EXIT 7",Clyde,OH,550,3.662,41.3040468,-82.9750686
1975,61431,7-ELEVEN #40304,"I-90, EXIT 7",Clyde,OH,550,3.662,41.3040468,-82.9750686
1976,61439,7-ELEVEN #40302,"I-75, EXIT 157",Genoa,OH,550,3.662,41.5181064,-83.359094
1977,61449,7-ELEVEN #40297,"I-80, EXIT 13A",Mantua,OH,249,3.532,41.283944,-81.223991
1978,61450,7-ELEVEN #40298,I-80,Mantua,OH,249,3.532,41.283944,-81.223991
1979,61453,CITGO,"I-475, EXIT 6",Maumee,OH,550,3.499,41.5628294,-83.6538244
1980,61458,7-ELEVEN #40299,OHIO TNPK MM 237 & SR-26,New Springfield,OH,165,3.532,40.917222,-80.6058743
1981,61459,7-ELEVEN #40300,"I-76, EXIT 157",New Springfield,OH,165,3.532,40.917222,-80.6058743
1983,61477,CHOCTAW NATION GRANT #633,US-271,Grant,OK,253,2.999,33.923774,-95.520308
1984,61483,CM SILVER DOLLAR,"I-220, EXIT 7",Shreveport,LA,745,3.299,32.5135356,-93.7477839
1985,61492,SPRINGER TRAVEL PLAZA,I-35 EXIT 40,Springer,OK,253,2.916,34.313287,-97.139878
1986,61508,7-ELEVEN #40275,"I-70 & I-76 NB, MM 147",Bedford,PA,14,4.199,40.0186921,-78.5039069
1987,61509,7-ELEVEN #40275,"I-70/I-76 SB, MM 147",Bedford,PA,14,4.199,40.0186921,-78.5039069
1988,61511,MIDWAY FUEL AND TRUCK WASH,"I-78/US-22, EXIT 16",Bethel,PA,208,3.364,40.481879,-76.3090697
1989,61515,Carlisle Fuel Stop,"I-81, EXIT 52",Carlisle,PA,70,3.359,40.207281,-77.226739
1990,61540,S&P Oil,US-13,Levittown,PA,160,3.816,40.097277,-74.87102
1991,61559,7-ELEVEN #40273,34 MILE WEST OF EXIT 11/146,Somerset,PA,168,4.207,40.008411,-79.0780831
1992,61560,7-ELEVEN #40272,"I-70 & 76, EXIT 10",Somerset,PA,168,4.207,40.008411,-79.0780831
1993,61567,7-ELEVEN #35774,"I-76, EXIT 5/48",Verona,PA,165,4.207,40.5064571,-79.843105
1994,61569,KWIK FILL #295,US-6 BUS,Warren,PA,240,4.699,41.84374,-79.144787
1995,61570,7-ELEVEN #40276,"I-76, EXIT 12/161 & SR-655",Waterfall,PA,14,4.199,40.1275826,-78.0627822
1997,61594,SPINX #138 (DISCOUNT AVAILABLE),"I-85, EXIT 44",Greenville,SC,30,3.042,34.851354,-82.3984882
1998,61595,CORNER MART 3338,"I-85, EXIT 44",Greenville,SC,30,2.907,34.851354,-82.3984882
1999,61596,HOT SPOT #2009,US-25/US-178 & SR-225,Greenwood,SC,30,2.939,34.1579449,-82.1319501
2000,61597,SPINX #121,"I-85, EXIT 56",Greer,SC,30,3.166,34.9381361,-82.2272119
2001,61598,Shell,SR-41,Hemingway,SC,245,3.199,33.7537774,-79.4475566
2002,61599,HOT SPOT #2013,"I-26, EXIT 10",Inman,SC,210,3.149,35.047841,-82.0906082
2003,61605,HOT SPOT #2028,US-76/US-301,Marion,SC,63,2.999,34.2034643,-79.5290131
2004,61616,PILOT #4578,"I-77, EXIT 48 & SC-200",Winnsboro,SC,135,3.409,34.3807012,-81.0864776
2005,61621,CUBBYS #401,"I-90 , EXIT 332 & SR-37",Mitchell,SD,530,3.149,43.70953,-98.025379
2006,61625,PRARIE STOP,US-212 & SR-20,Watertown,SD,566,3.279,44.899211,-97.115289
2009,61646,SHELL,"I-40, EXIT 35 & SR-59",Mason,TN,435,3.549,35.4114328,-89.5327689
2010,61651,LEES FOOD MART #123,"I-81, EXIT 23 AT MILE 23",Bulls Gap,TN,405,3.259,36.2535742,-83.086061
2011,61654,MAJOR MARKETS #276,US-51/SR-3,Ripley,TN,435,3.799,35.7811473,-89.519094
2012,61656,PHILLIPS 66,US-51,Union City,TN,460,3.382,36.415832,-89.06954
2013,61660,MARATHON,"I-40, EXIT 108",Wildersville,TN,435,3.099,35.78951,-88.39171
2014,61684,WOODYS FOOD MART,"I-45 & SR-7, EXIT 164",Centerville,TX,670,2.846,31.2578221,-95.9785301
2015,61730,STRIPES 7FLEET #42430,"I-20, EXIT 131",Midland,TX,612,3.569,31.9973662,-102.077948
2017,61751,ALLSUPS CONVENIENCE STORE #2264,SR-214,Seminole,TX,710,3.094,32.7167351,-102.6490967
2018,61761,ALLSUPS CONVENIENCE STORE #2304,"I-40, EXIT 36 & US-385",Vega,TX,585,2.999,31.030974,-98.326329
2019,61763,ALLSUPS CONVENIENCE STORE #2283,"I-20, EXIT 73",Wickett,TX,710,2.899,31.568947,-103.0037
2020,61787,DUCK THRU FOOD STORE #5,US-258,Franklin                                ,VA,180,3.499,36.660791,-76.939817
2021,61796,EXXON,US-220,Martinsville                            ,VA,185,3.375,36.7207521,-79.9481212
2023,61804,CARTERS ONE STOP,"I-95 & SR-301, EXIT 31 & SR-40",Stony Creek,VA,180,2.959,36.9479277,-77.4008113
2024,61806,LANKFORD TRUCK PLAZA,US-13 & CR-646,Townsend,VA,130,3.399,37.1842665,-75.9495966
2025,61819,CHEVRON,"I-5, EXIT 36",Longview,WA,935,4.499,46.138616,-122.945734
2026,61830,APPLETON TRAVEL PLAZA,SR-96,Appleton,WI,444,3.406,44.2613967,-88.4069744
2027,61832,BARRON FARMERS UNION,"US-8, EXIT 53",Barron,WI,545,3.639,45.399912,-91.8511805
2028,61835,BRISTOL BP,"I-94, EXIT 345 & US-45",Bristol,WI,444,3.719,42.558908,-88.0492498
2029,61843,KWIK TRIP #332,SR-33,Horicon,WI,444,3.216,43.4444476,-88.6425705
2030,61849,KWIK TRIP #306,"I-94, EXIT 259 & SR-89",Lake Mills,WI,420,3.432,43.0798032,-88.9125723
2031,61862,KWIK TRIP #781,SR-21,Redgranite,WI,582,3.352,44.0434143,-89.1008881
2032,61867,KWIK TRIP #318,SR-27 & SR-16/SR-71,Sparta,WI,515,3.342,40.564625,-77.786663
2033,61877,CASEYS #3715,SR-59,Whitewater,WI,420,3.299,42.8339562,-88.7306517
2034,61879,KWIK TRIP #347,SR-13,Wisconsin Rapids,WI,395,3.312,44.3917589,-89.8228767
2036,61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.508,40.0254784,-83.0418778
2039,61968,FLYING J TRAVEL PLAZA #701,"I-35, EXIT 33",Ardmore,OK,253,3.659,34.1729273,-97.1309119
2040,61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.591,45.68017,-99.364134
2046,61983,PETRO-CANADA,HWY 35,Orono                                   ,ON,720,3.591,44.883607,-68.672791
2047,61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.341,27.791977,-82.646355
2053,61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.728,34.8074333,-82.1439559
2059,62008,LOVES TRAVEL STOP #366,"I-81, EXIT 90",Jonestown,PA,70,3.857,40.4137303,-76.4783501
2060,62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.423,33.290477,-112.613467
2066,62075,FLYING J TRAVEL PLAZA #657,US-283/US-50/US-56 & US-400,Dodge City,KS,570,3.799,37.7527982,-100.0170787
2067,62097,FLASH MARKET #17046,US-65/SR-9,Clinton,AR,695,3.239,35.5438796,-92.4463796
2068,62211,STUBS GAS AND OIL,"I-76, EXIT 66",Wiggins                                 ,CO,800,3.559,40.2304339,-104.0744597
2069,62238,Circle K #2726278,SR-207,Hastings,FL,75,3.569,29.7141267,-81.518229
2070,62283,Circle K #2745099,US-23 & US-341/SR-27,Hazlehurst,GA,195,3.529,31.868872,-82.59358
2071,62316,BP,US-20,Delaware,IA,335,3.299,42.470534,-91.3301696
2074,62370,7-ELEVEN #34712,I-90 Exit 24,Belvidere,IL,290,3.739,42.2579991,-88.841734
2075,62399,Rebel Plus #882,"I-80, EXIT 101",Bristol,IN,465,3.576,41.7214415,-85.8175361
2076,62462,HAWESWAY TRUCKSTOP,US-60,Owensboro,KY,487,3.599,37.77507,-87.165532
2077,62467,SUPER QUIK #9,"I-64, EXIT 181",Ashland,KY,255,3.669,38.4784144,-82.6379387
2078,62480,CM GALLIANO,US-167,Cut Off,LA,725,3.499,29.5427168,-90.3381361
2079,62487,Fred's Food Mart,US-61,Saint Francisville,LA,600,3.799,30.7927427,-91.3803804
2080,62500,CASH MAGIC VINTON,"I-10, EXIT 4 & SR-109",Vinton,LA,690,3.284,30.1907628,-93.5812717
2081,62547,MARATHON,SR-32W,Gaylord,MI,287,3.799,45.027513,-84.674752
2084,62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.629,42.91392,-82.60381
2087,62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.499,42.981612,-85.068599
2089,62701,PILOT TRAVEL CENTERS #408,"I-68, EXIT 22",Grantsville,MD,14,4.259,39.6991282,-79.1577212
2090,62710,TOWN PUMP FOOD STORE #922,"I-90, EXIT 370 &SR-10",Big Timber                              ,MT,780,3.479,45.834901,-109.955311
2091,62753,PETRO SERVE USA,US-10,West Fargo,ND,341,3.029,46.8760419,-96.8435572
2092,62768,PUMP & PANTRY #34,US-20 & SR-27,Gordon,NE,475,3.449,42.8048523,-102.2031673
2093,62774,MR MIKES MINI MART,SR-9,Northwood                               ,NH,34,3.599,43.194664,-71.151581
2094,62790,7-ELEVEN #40084,US-46/US-1/US-9,Palisades Park,NJ,115,3.099,40.8481556,-73.997639
2095,62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,79,3.499,40.477989,-74.289959
2096,62817,LOVES TRAVEL STOP #364,I-75 EXIT 33,Charleston,TN,285,3.589,35.291826,-84.81412
2097,62824,FLYING J TRAVEL PLAZA #1005,"I-80, EXIT 48",Fernley,NV,966,3.916,39.6078829,-119.2506489
2099,62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,3.799,42.798123,-76.1093696
2101,62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.759,43.1962051,-73.6513967
2103,62887,SPEEDWAY #9367,"I-275, EXIT 42",Cincinnati,OH,300,3.126,39.1012809,-84.5127405
2104,62911,DAVIS TRAVEL CENTER #108,"I-85, EXIT 39",Warfield,VA,180,3.099,36.8957039,-77.8258289
2105,62918,CIRCLE K #4705567,ST 91,Twinsburg,OH,305,3.632,41.3125552,-81.4401129
2106,62991,ONVO TRAVEL PLAZA,"I-84, EXIT 17",Lake Ariel,PA,200,3.586,41.4539745,-75.382681
2107,62996,MARTIN GENERAL STORE,US-22,Alexandria,PA,14,3.539,40.5564586,-78.0977847
2110,63126,PWI #120,"I-10, EXIT 593",Schertz,TX,740,2.926,29.5641617,-98.2695702
2111,63193,Shell,US-29,Warrenton,VA,60,3.257,38.7263806,-77.780822
2112,63211,OMAK MART,US-97 & SR-215,Omak,WA,970,4.149,48.4109853,-119.52755
2113,63246,Petro Stopping Center #368,"I-94, EXIT 333",Sturtevant,WI,444,3.889,42.731123,-87.899929
2114,63313,MARION TRAVEL CENTER,I-55 EXIT 14,Marion                                  ,AR,435,3.199,35.2129831,-90.19498
2115,63330,CIRCLE K #2723678,SR-53,Rome,GA,18,3.062,34.257038,-85.1646726
2116,63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.299,39.7990175,-89.6439575
2118,63349,FLYING J TRAVEL PLAZA #662,"I-24, EXIT 86",Oak Grove,KY,415,3.152,36.6650471,-87.4427878
2119,63351,76 FUEL CENTER,"I-75, EXIT 76",Berea,KY,410,2.999,37.568694,-84.2963224
2120,63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.589,40.33892,-88.76507
2124,63376,Circle K #2746246,US-169 & SR-41,Shakopee,MN,448,3.599,44.7800701,-93.4884871
2126,63388,CIRCLE K #2723471,"I-95, EXIT 121",Wilson,NC,205,3.199,35.7241718,-77.9115243
2127,63391,FLYING J TRAVEL PLAZA #687,"I-80, EXIT 179",North Platte,NE,475,3.449,41.10555,-100.72737
2128,63409,FLYING J TRAVEL PLAZA #693,"I-90, EXIT 48A; PEMBROKE, NY",Corfu,NY,38,3.889,42.9975593,-78.4347444
2129,63428,FLYING J TRAVEL PLAZA #702,"I-40, EXIT 264B",Checotah                                ,OK,560,3.699,35.4700917,-95.5230691
2130,63442,Flying J Travel Plaza #720,"I-40, EXIT 182",Fairview                                ,TN,460,3.186,35.977223,-87.128028
2131,63455,FLYING J TRAVEL PLAZA #752,"I-81, EXIT 323",Clear Brook,VA,60,3.659,39.2564912,-78.096111
2132,63456,SHELL,"I-85, EXIT 61",Petersburg,VA,180,3.201,37.227928,-77.4019268
2133,63495,DECAUTER SHELL TRUCK STOP,"I-35, EXIT 369",Decatur,TX,637,2.916,33.2342834,-97.5861393
2134,63498,PILOT #6955,I-40/I-85 EXIT 150,Haw River,NC,65,3.959,36.0656748,-79.3160171
2139,63501,LOVES TRAVEL STOP #407,I-81 EXIT 52B OR I-76 EXIT 226,Carlisle,PA,70,4.099,40.201499,-77.1890783
2140,63502,FLYING J TRAVEL PLAZA #704,I-35 & 122ND ST,Edmond,OK,483,3.306,35.594728,-97.43267
2141,63506,KWIK TRIP #342,"I-39, EXIT 159",Stevens Point,WI,395,3.559,44.517984,-89.5724
2142,63509,PILOT #4557,"I-85, EXIT 166",Carnesville,GA,16,3.172,34.37483,-83.25793
2144,63510,PILOT #4584,"I-95, EXIT 181",Latta,SC,63,3.349,34.3371047,-79.4311616
2145,63511,PILOT #4576,"I-95, EXIT 82",Saint George,SC,42,3.519,33.1859958,-80.5756534
2146,63512,SPEEDWAY #7929,"I-40, EXIT 208",Colfax,NC,65,2.854,36.1126365,-80.0144842
2147,63516,SHEETZ #701,"I-81, EXIT 273",Mount Jackson,VA,60,2.874,38.7459482,-78.6422377
2149,63519,PILOT TRAVEL CENTERS #243,"I-64, EXIT 45 & SR-25",Nitro,WV,44,3.626,38.4220757,-81.8405972
2150,63522,Pilot Travel Centers #411,"I-40, EXIT 238 & US-231",Lebanon,TN,460,3.246,36.2079779,-86.2910945
2151,63523,PILOT TRAVEL CENTER #441,"I-65, EXIT 334",Decatur,AL,615,3.859,34.6060203,-86.9838165
2153,63524,PILOT TRAVEL CENTER #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.286,31.9691606,-83.782718
2155,63530,BIG EASY TRAVEL PLAZA,"I-10, EXIT 239-B",New Orleans,LA,725,3.799,29.9561422,-90.0733934
2156,63532,FUELSMART,SR-165,Muskogee,OK,560,3.252,35.747305,-95.387993
2158,63538,SUAMICO CITGO,"US-41/US-141, EXIT 176 & CR-B",Suamico,WI,360,3.269,44.632044,-88.039342
2159,63540,GAS N GO,"I-75, EXIT 149",Byron,GA,85,3.172,32.6537561,-83.7596294
2160,63545,LOVES TRAVEL STOP #397,"I-85, EXIT 104",Blacksburg,SC,210,3.419,35.1212409,-81.5159246
2161,63546,CITGO QUIK MART,SR/15 & SR-68,Tennille                                ,GA,85,3.466,32.9359886,-82.8115273
2162,63563,PILOT TRAVEL CENTERS #209,"I-10, EXIT 140",Van Horn                                ,TX,640,3.659,33.994836,-98.69536
2163,63564,PILOT TRAVEL CENTERS #213,"I-70, EXIT 94 (WILSON ROAD)",Columbus,OH,315,3.509,39.9622601,-83.0007065
2164,63565,LOVES TRAVEL STOP #296,"I-8, EXIT 115 & SR-85",Gila Bend,AZ,930,3.889,32.9476184,-112.7144993
2165,63566,PORT ALLEN TRUCKSTOP,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.259,30.45335,-91.2100569
2166,63568,FLYING J TRAVEL PLAZA #658,"I-35, EXIT 127",Emporia,KS,336,3.252,38.4040054,-96.181623
2167,63569,Flying J Dealer #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659,41.4776567,-95.3394897
2169,63570,PILOT TRAVEL CENTERS #287,"I-71, EXIT 204 & SR-83",Burbank,OH,305,3.699,40.988667,-81.9948684
2170,63571,Palace Truckstop,"I-10, EXIT 246 & I-510, EXIT 2C",New Orleans,LA,725,3.299,29.9561422,-90.0733934
2173,63574,PILOT TRAVEL CENTERS #232,"I-84, EXIT 376A",Ontario,OR,982,3.699,44.02441,-116.94845
2174,63575,OKEMAH TRAVEL CENTER,"I-40, EXIT 221 (ST 27)",Okemah,OK,483,2.879,35.4325854,-96.3050064
2175,63577,PILOT TRAVEL CENTERS #236,"I-80, EXIT 122",Minooka,IL,290,3.799,41.452516,-88.280457
2177,63579,301 PLAZA,US-301 & SR-299,Middletown,DE,243,3.239,39.4497639,-75.7166345
2178,63580,FLYING J TRAVEL PLAZA #637,"I-380, EXIT 68",Evansdale,IA,565,3.779,42.4771838,-92.288411
2179,63581,CASEYS #4453,"I-75, EXIT 120",Lexington,KY,410,3.224,38.056966,-84.474459
2180,63582,T BONE TRUCK STOP,US-30,Columbus                                ,NE,313,3.099,41.413919,-97.368009
2181,63583,CUBBYS #110,"I-80, EXIT 353",Columbus                                ,NE,313,3.179,41.4292988,-97.3581439
2182,63584,PILOT TRAVEL CENTERS #417,"I-20, EXIT 19",Temple,GA,18,3.449,33.71677,-85.02744
2184,63586,LOVES TRAVEL STOP #295,US-412 & US-69,Chouteau,OK,560,3.291,36.173246,-95.341927
2185,63587,24/7 TRAVEL PLAZA,"I-135, EXIT 92",Salina,KS,523,2.974,38.8402805,-97.6114237
2187,63594,PILOT TRAVEL CENTERS #49,"I-24, EXIT 89",Oak Grove,KY,415,3.152,36.6650471,-87.4427878
2188,63595,SPEEDWAY #5236,"I-75, EXIT 122",Lima,OH,411,3.256,40.733847,-84.103734
2189,63596,PILOT TRAVEL CENTERS #442,"I-55, EXIT 19",Hayti                                   ,MO,275,3.256,36.2319804,-89.7480887
2190,63597,PILOT TRAVEL CENTERS #163,"I-10, EXIT 24",Lordsburg,NM,640,3.439,30.207435,-91.824932
2192,63599,PWI #978,"I-215, EXIT 21",Salt Lake City,UT,835,3.359,40.7596198,-111.886797
2193,63600,PILOT TRAVEL CENTERS #77,"I-55 /I-20, EXIT 45",Jackson,MS,760,3.149,32.2998686,-90.1830408
2194,63601,PILOT TRAVEL CENTERS #206,"I-20, EXIT 406",Weatherford,TX,630,3.209,32.7667,-97.782096
2195,63602,LOVES TRAVEL STOP #285,I-40 EXIT 277,Santa Rosa,NM,580,3.474,34.941414,-104.684138
2196,63603,LOVES TRAVEL STOP #290,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,610,3.649,31.3386242,-94.7288558
2198,63604,7-ELEVEN #40363,US-17/SR-15 & SR-100,Palatka,FL,75,3.364,29.6471901,-81.6296978
